Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,timestamp,hour,day_of_week
20.575,22.125,0.0,442.0,0.0033087802127036,0,2023-01-29 07:00:00,7,6
20.575,22.1,0.0,443.0,0.0033050216120851,0,2023-01-29 08:00:00,8,6
20.6,22.1,0.0,443.0,0.0033101476955541,0,2023-01-29 09:00:00,9,6
20.6,22.1,0.0,446.333333333333,0.0033101476955541,0,2023-01-29 10:00:00,10,6
20.6,22.1333333333333,0.0,449.0,0.0033151669870892,0,2023-01-29 11:00:00,11,6
20.6,22.125,0.0,445.25,0.0033139121566512,0,2023-01-29 12:00:00,12,6
20.6,22.1,0.0,441.25,0.0033101476955541,0,2023-01-29 13:00:00,13,6
20.575,22.175,0.0,441.75,0.0033162975494958,0,2023-01-29 14:00:00,14,6
20.575,22.175,0.0,441.5,0.0033162975494958,0,2023-01-29 15:00:00,15,6
20.6,22.1333333333333,0.0,445.0,0.0033151669870892,0,2023-01-29 16:00:00,16,6
20.575,22.125,0.0,446.0,0.0033087802127036,0,2023-01-29 17:00:00,17,6
20.55,22.2,0.0,442.5,0.0033149137858631,0,2023-01-29 18:00:00,18,6
20.5666666666667,22.2,0.0,445.0,0.0033183413387629,0,2023-01-29 19:00:00,19,6
20.525,22.2,0.0,443.5,0.0033097783042242,0,2023-01-29 20:00:00,20,6
20.56,22.2,0.0,443.0,0.0033169699431442,0,2023-01-29 21:00:00,21,6
20.6,22.2,0.0,444.333333333333,0.0033252058118989,0,2023-01-29 22:00:00,22,6
20.533333333333303,22.2,0.0,443.666666666667,0.0033114893521495,0,2023-01-29 23:00:00,23,6
20.58,22.2,0.0,443.4,0.0033210856285391,0,2023-01-30 00:00:00,0,0
20.6,22.2,0.0,447.0,0.0033252058118989,0,2023-01-30 01:00:00,1,0
20.6,22.2,0.0,446.25,0.0033252058118989,0,2023-01-30 02:00:00,2,0
20.56,22.2,0.0,445.6,0.0033169699431442,0,2023-01-30 03:00:00,3,0
20.55,22.2,0.0,448.5,0.0033149137858631,0,2023-01-30 04:00:00,4,0
20.6,22.2,0.0,443.666666666667,0.0033252058118989,0,2023-01-30 05:00:00,5,0
20.58,22.2,0.0,444.4,0.0033210856285391,0,2023-01-30 06:00:00,6,0
20.6,22.2,0.0,444.333333333333,0.0033252058118989,0,2023-01-30 07:00:00,7,0
20.575,22.2,0.0,443.5,0.0033200562856713,0,2023-01-30 08:00:00,8,0
20.5666666666667,22.23,0.0,451.0,0.0033228495395574,0,2023-01-30 09:00:00,9,0
20.575,22.2675,0.0,444.5,0.003330205099058,0,2023-01-30 10:00:00,10,0
20.6,22.2225,0.0,443.0,0.0033285939880228,0,2023-01-30 11:00:00,11,0
20.533333333333303,22.2,0.0,445.666666666667,0.0033114893521495,0,2023-01-30 12:00:00,12,0
20.56,22.2,0.0,447.8,0.0033169699431442,0,2023-01-30 13:00:00,13,0
20.6,22.2,0.0,445.0,0.0033252058118989,0,2023-01-30 14:00:00,14,0
20.575,22.2,0.0,442.5,0.0033200562856713,0,2023-01-30 15:00:00,15,0
20.525,22.245,0.0,446.75,0.0033165230869479,0,2023-01-30 16:00:00,16,0
20.525,22.2675,0.0,442.75,0.0033198955328736,0,2023-01-30 17:00:00,17,0
20.5,22.29,0.0,441.333333333333,0.0033181185303638,0,2023-01-30 18:00:00,18,0
20.525,22.29,0.0,443.75,0.0033232680151758,0,2023-01-30 19:00:00,19,0
20.5,22.29,0.0,441.25,0.0033181185303638,0,2023-01-30 20:00:00,20,0
20.5,22.29,0.0,440.25,0.0033181185303638,0,2023-01-30 21:00:00,21,0
20.5,22.29,0.0,441.5,0.0033181185303638,0,2023-01-30 22:00:00,22,0
20.5,22.29,0.0,439.333333333333,0.0033181185303638,0,2023-01-30 23:00:00,23,0
20.5,22.29,0.0,439.0,0.0033181185303638,0,2023-01-31 00:00:00,0,1
20.5,22.29,0.0,445.333333333333,0.0033181185303638,0,2023-01-31 01:00:00,1,1
20.5,22.29,0.0,443.5,0.0033181185303638,0,2023-01-31 02:00:00,2,1
20.5,22.29,0.0,439.8,0.0033181185303638,0,2023-01-31 03:00:00,3,1
20.5,22.29,0.0,438.25,0.0033181185303638,0,2023-01-31 04:00:00,4,1
20.5,22.29,0.0,443.0,0.0033181185303638,0,2023-01-31 05:00:00,5,1
20.5,22.29,0.0,440.75,0.0033181185303638,0,2023-01-31 06:00:00,6,1
20.5,22.29,0.0,438.2,0.0033181185303638,0,2023-01-31 07:00:00,7,1
20.5,22.29,0.0,441.333333333333,0.0033181185303638,0,2023-01-31 08:00:00,8,1
20.5,22.29,0.0,438.25,0.0033181185303638,0,2023-01-31 09:00:00,9,1
20.5,22.29,0.0,436.5,0.0033181185303638,0,2023-01-31 10:00:00,10,1
20.5,22.29,0.0,439.333333333333,0.0033181185303638,0,2023-01-31 11:00:00,11,1
20.5,22.29,0.0,439.75,0.0033181185303638,0,2023-01-31 12:00:00,12,1
20.5,22.29,0.0,439.75,0.0033181185303638,0,2023-01-31 13:00:00,13,1
20.5,22.29,0.0,441.166666666667,0.0033181185303638,0,2023-01-31 14:00:00,14,1
20.5,22.29,0.0,441.666666666667,0.0033181185303638,0,2023-01-31 15:00:00,15,1
20.5,22.29,0.0,438.5,0.0033181185303638,0,2023-01-31 16:00:00,16,1
20.5,22.29,0.0,439.75,0.0033181185303638,0,2023-01-31 17:00:00,17,1
20.5,22.29,0.0,438.2,0.0033181185303638,0,2023-01-31 18:00:00,18,1
20.5,22.29,0.0,438.666666666667,0.0033181185303638,0,2023-01-31 19:00:00,19,1
20.5,22.315,0.0,442.0,0.0033218599382935,0,2023-01-31 20:00:00,20,1
20.5,22.39,0.0,447.75,0.0033330844307149,0,2023-01-31 21:00:00,21,1
20.5,22.356666666666698,0.0,442.333333333333,0.003328095717669,0,2023-01-31 22:00:00,22,1
20.5,22.365,0.0,442.25,0.0033293428884683,0,2023-01-31 23:00:00,23,1
20.5,22.39,0.0,445.75,0.0033330844307149,0,2023-02-01 00:00:00,0,2
20.5,22.365,0.0,441.5,0.0033293428884683,0,2023-02-01 01:00:00,1,2
20.5,22.39,0.0,437.25,0.0033330844307149,0,2023-02-01 02:00:00,2,2
20.5,22.39,0.0,439.0,0.0033330844307149,0,2023-02-01 03:00:00,3,2
20.5,22.29,0.0,436.5,0.0033181185303638,0,2023-02-01 04:00:00,4,2
20.5,22.323333333333306,0.0,432.5,0.0033231070842193,0,2023-02-01 05:00:00,5,2
20.5,22.315,0.0,427.5,0.0033218599382935,0,2023-02-01 06:00:00,6,2
20.5,22.315,0.0,437.5,0.0033218599382935,0,2023-02-01 07:00:00,7,2
20.5,22.356666666666698,0.0,436.666666666667,0.003328095717669,0,2023-02-01 08:00:00,8,2
20.5,22.39,0.0,435.0,0.0033330844307149,0,2023-02-01 09:00:00,9,2
20.5,22.39,0.0,437.0,0.0033330844307149,0,2023-02-01 10:00:00,10,2
20.5,22.39,0.0,438.666666666667,0.0033330844307149,0,2023-02-01 11:00:00,11,2
20.5,22.39,0.0,440.5,0.0033330844307149,0,2023-02-01 12:00:00,12,2
20.5,22.34,0.0,442.75,0.0033256013909947,0,2023-02-01 13:00:00,13,2
20.5,22.37,0.0,438.0,0.0033300911933357,0,2023-02-01 14:00:00,14,2
20.5,22.39,0.0,436.25,0.0033330844307149,0,2023-02-01 15:00:00,15,2
20.463333333333303,22.356666666666698,0.0,441.333333333333,0.0033205330635637,0,2023-02-01 16:00:00,16,2
20.5,22.39,0.0,441.0,0.0033330844307149,0,2023-02-01 17:00:00,17,2
20.5,22.315,0.0,437.0,0.0033218599382935,0,2023-02-01 18:00:00,18,2
20.5,22.37,0.0,435.2,0.0033300911933357,0,2023-02-01 19:00:00,19,2
20.5,22.356666666666698,0.0,433.333333333333,0.003328095717669,0,2023-02-01 20:00:00,20,2
20.5,22.39,0.0,435.0,0.0033330844307149,0,2023-02-01 21:00:00,21,2
20.5,22.34,0.0,433.8,0.0033256013909947,0,2023-02-01 22:00:00,22,2
20.5,22.39,0.0,435.333333333333,0.0033330844307149,0,2023-02-01 23:00:00,23,2
20.5,22.39,0.0,437.25,0.0033330844307149,0,2023-02-02 00:00:00,0,3
20.5,22.39,0.0,434.4,0.0033330844307149,0,2023-02-02 01:00:00,1,3
20.5,22.39,0.0,431.75,0.0033330844307149,0,2023-02-02 02:00:00,2,3
20.5,22.39,0.0,437.333333333333,0.0033330844307149,0,2023-02-02 03:00:00,3,3
20.5,22.39,0.0,439.666666666667,0.0033330844307149,0,2023-02-02 04:00:00,4,3
20.478,22.37,0.0,435.6,0.0033255490458929,0,2023-02-02 05:00:00,5,3
20.456,22.35,0.0,433.0,0.0033180273523476,0,2023-02-02 06:00:00,6,3
20.478,22.392,0.0,432.6,0.0033288370937195,0,2023-02-02 07:00:00,7,3
20.5,22.39,0.0,435.75,0.0033330844307149,0,2023-02-02 08:00:00,8,3
20.426666666666694,22.323333333333306,0.0,436.0,0.0033080196891354,0,2023-02-02 09:00:00,9,3
20.5,22.39,0.0,434.5,0.0033330844307149,0,2023-02-02 10:00:00,10,3
20.478,22.392,0.0,435.4,0.0033288370937195,0,2023-02-02 11:00:00,11,3
20.426666666666694,22.323333333333306,0.0,437.333333333333,0.0033080196891354,0,2023-02-02 12:00:00,12,3
20.4175,22.3925,0.0,430.75,0.0033164363785158,0,2023-02-02 13:00:00,13,3
20.456,22.414,0.0,439.2,0.0033275794687666,0,2023-02-02 14:00:00,14,3
20.4725,22.39,0.0,441.5,0.0033274024698448,0,2023-02-02 15:00:00,15,3
20.463333333333303,22.393333333333302,0.0,445.666666666667,0.0033260081161531,0,2023-02-02 16:00:00,16,3
20.5,22.39,0.0,443.25,0.0033330844307149,0,2023-02-02 17:00:00,17,3
20.4175,22.3425,0.0,438.25,0.0033089917440115,0,2023-02-02 18:00:00,18,3
20.463333333333303,22.463333333333303,0.0,437.0,0.0033364607555133,0,2023-02-02 19:00:00,19,3
20.478,22.478,0.0,429.8,0.0033416907033716,0,2023-02-02 20:00:00,20,3
20.5,22.456,0.0,431.2,0.0033429623173779,0,2023-02-02 21:00:00,21,3
20.5,22.412,0.0,435.8,0.0033363770249289,0,2023-02-02 22:00:00,22,3
20.4725,22.3925,0.0,435.75,0.003327775985307,0,2023-02-02 23:00:00,23,3
20.445,22.34,0.0,434.25,0.0033142716332881,0,2023-02-03 00:00:00,0,4
20.5,22.434,0.0,434.6,0.0033396696538164,0,2023-02-03 01:00:00,1,4
20.5,22.39,0.0,434.0,0.0033330844307149,0,2023-02-03 02:00:00,2,4
20.5,22.39,0.0,433.5,0.0033330844307149,0,2023-02-03 03:00:00,3,4
20.5,22.39,0.0,434.666666666667,0.0033330844307149,0,2023-02-03 04:00:00,4,4
20.5,22.39,0.0,437.5,0.0033330844307149,0,2023-02-03 05:00:00,5,4
20.5,22.39,0.0,438.5,0.0033330844307149,0,2023-02-03 06:00:00,6,4
20.5,22.426666666666694,0.0,436.666666666667,0.0033385721070013,0,2023-02-03 07:00:00,7,4
20.5,22.445,0.0,431.166666666667,0.0033413159812628,0,2023-02-03 08:00:00,8,4
20.5,22.39,0.0,436.0,0.0033330844307149,0,2023-02-03 09:00:00,9,4
20.4725,22.3925,0.0,438.25,0.003327775985307,0,2023-02-03 10:00:00,10,4
20.5,22.463333333333303,0.0,439.0,0.0033440598796038,0,2023-02-03 11:00:00,11,4
20.5,22.456,0.0,436.6,0.0033429623173779,0,2023-02-03 12:00:00,12,4
20.5,22.39,0.0,432.666666666667,0.0033330844307149,0,2023-02-03 13:00:00,13,4
20.5,22.39,0.0,433.25,0.0033330844307149,0,2023-02-03 14:00:00,14,4
20.4725,22.39,0.0,433.5,0.0033274024698448,0,2023-02-03 15:00:00,15,4
20.4725,22.4175,0.0,435.75,0.0033315111644708,0,2023-02-03 16:00:00,16,4
20.5,22.5,0.0,436.0,0.0033495477485251,0,2023-02-03 17:00:00,17,4
20.5,22.478,0.0,430.8,0.0033462550156139,0,2023-02-03 18:00:00,18,4
20.434,22.412,0.0,435.4,0.0033227411270653,0,2023-02-03 19:00:00,19,4
20.4175,22.34,0.0,433.5,0.0033086195169394,0,2023-02-03 20:00:00,20,4
20.39,22.39,0.0,429.75,0.0033104077541291,0,2023-02-03 21:00:00,21,4
20.39,22.39,0.0,430.0,0.0033104077541291,0,2023-02-03 22:00:00,22,4
20.39,22.39,0.0,433.0,0.0033104077541291,0,2023-02-03 23:00:00,23,4
20.39,22.39,0.0,436.25,0.0033104077541291,0,2023-02-04 00:00:00,0,5
20.39,22.39,0.0,433.5,0.0033104077541291,0,2023-02-04 01:00:00,1,5
20.39,22.5,0.0,434.25,0.0033267584676934,0,2023-02-04 02:00:00,2,5
20.39,22.463333333333303,0.0,430.333333333333,0.0033213081348303,0,2023-02-04 03:00:00,3,5
20.39,22.5,0.0,429.6,0.0033267584676934,0,2023-02-04 04:00:00,4,5
20.39,22.5,0.0,433.5,0.0033267584676934,0,2023-02-04 05:00:00,5,5
20.39,22.5,0.0,435.6,0.0033267584676934,0,2023-02-04 06:00:00,6,5
20.39,22.5,0.0,434.666666666667,0.0033267584676934,0,2023-02-04 07:00:00,7,5
20.39,22.5,0.0,432.333333333333,0.0033267584676934,0,2023-02-04 08:00:00,8,5
20.39,22.5,0.0,438.0,0.0033267584676934,0,2023-02-04 09:00:00,9,5
20.39,22.5,0.0,436.5,0.0033267584676934,0,2023-02-04 10:00:00,10,5
20.39,22.5,0.0,440.75,0.0033267584676934,0,2023-02-04 11:00:00,11,5
20.39,22.5,0.0,438.0,0.0033267584676934,0,2023-02-04 12:00:00,12,5
20.39,22.5,0.0,434.75,0.0033267584676934,0,2023-02-04 13:00:00,13,5
20.39,22.5,0.0,434.75,0.0033267584676934,0,2023-02-04 14:00:00,14,5
20.39,22.5,0.0,435.666666666667,0.0033267584676934,0,2023-02-04 15:00:00,15,5
20.39,22.5,0.0,434.0,0.0033267584676934,0,2023-02-04 16:00:00,16,5
20.35,22.5,0.0,429.2,0.0033185053905903,0,2023-02-04 17:00:00,17,5
20.39,22.5,0.0,431.5,0.0033267584676934,0,2023-02-04 18:00:00,18,5
20.39,22.5,0.0,430.0,0.0033267584676934,0,2023-02-04 19:00:00,19,5
20.39,22.5,0.0,434.0,0.0033267584676934,0,2023-02-04 20:00:00,20,5
20.39,22.5,0.0,434.25,0.0033267584676934,0,2023-02-04 21:00:00,21,5
20.39,22.5,0.0,432.4,0.0033267584676934,0,2023-02-04 22:00:00,22,5
20.39,22.463333333333303,0.0,434.333333333333,0.0033213081348303,0,2023-02-04 23:00:00,23,5
20.39,22.5,0.0,436.4,0.0033267584676934,0,2023-02-05 00:00:00,0,6
20.39,22.5,0.0,435.75,0.0033267584676934,0,2023-02-05 01:00:00,1,6
20.39,22.5,0.0,435.2,0.0033267584676934,0,2023-02-05 02:00:00,2,6
20.39,22.5,0.0,436.75,0.0033267584676934,0,2023-02-05 03:00:00,3,6
20.39,22.5,0.0,438.25,0.0033267584676934,0,2023-02-05 04:00:00,4,6
20.39,22.5,0.0,438.75,0.0033267584676934,0,2023-02-05 05:00:00,5,6
20.39,22.4725,0.0,437.5,0.0033226707091389,0,2023-02-05 06:00:00,6,6
20.39,22.463333333333303,0.0,439.333333333333,0.0033213081348303,0,2023-02-05 07:00:00,7,6
20.39,22.5,0.0,437.5,0.0033267584676934,0,2023-02-05 08:00:00,8,6
20.39,22.5,0.0,433.6,0.0033267584676934,0,2023-02-05 09:00:00,9,6
20.39,22.5,0.0,431.333333333333,0.0033267584676934,0,2023-02-05 10:00:00,10,6
20.39,22.5,0.0,434.8,0.0033267584676934,0,2023-02-05 11:00:00,11,6
20.39,22.463333333333303,0.0,433.333333333333,0.0033213081348303,0,2023-02-05 12:00:00,12,6
20.39,22.4725,0.0,433.8,0.0033226707091389,0,2023-02-05 13:00:00,13,6
20.39,22.5,0.0,436.5,0.0033267584676934,0,2023-02-05 14:00:00,14,6
20.39,22.5,0.0,434.0,0.0033267584676934,0,2023-02-05 15:00:00,15,6
20.39,22.4725,0.0,433.75,0.0033226707091389,0,2023-02-05 16:00:00,16,6
20.39,22.445,0.0,435.5,0.0033185830040274,0,2023-02-05 17:00:00,17,6
20.39,22.426666666666694,0.0,434.333333333333,0.0033158578969764,0,2023-02-05 18:00:00,18,6
20.39,22.5,0.0,431.75,0.0033267584676934,0,2023-02-05 19:00:00,19,6
20.39,22.5,0.0,431.5,0.0033267584676934,0,2023-02-05 20:00:00,20,6
20.39,22.5,0.0,432.5,0.0033267584676934,0,2023-02-05 21:00:00,21,6
20.39,22.456,0.0,435.4,0.0033202180796589,0,2023-02-05 22:00:00,22,6
20.39,22.5,0.0,436.666666666667,0.0033267584676934,0,2023-02-05 23:00:00,23,6
20.39,22.5,0.0,432.6,0.0033267584676934,0,2023-02-06 00:00:00,0,0
20.39,22.463333333333303,0.0,433.0,0.0033213081348303,0,2023-02-06 01:00:00,1,0
20.39,22.445,0.0,431.5,0.0033185830040274,0,2023-02-06 02:00:00,2,0
20.39,22.5,0.0,431.8,0.0033267584676934,0,2023-02-06 03:00:00,3,0
20.39,22.5,0.0,439.666666666667,0.0033267584676934,0,2023-02-06 04:00:00,4,0
20.39,22.5,0.0,436.666666666667,0.0033267584676934,0,2023-02-06 05:00:00,5,0
20.39,22.5,0.0,439.0,0.0033267584676934,0,2023-02-06 06:00:00,6,0
20.39,22.5,0.0,436.25,0.0033267584676934,0,2023-02-06 07:00:00,7,0
20.39,22.5,0.0,435.8,0.0033267584676934,0,2023-02-06 08:00:00,8,0
20.39,22.426666666666694,0.0,438.333333333333,0.0033158578969764,0,2023-02-06 09:00:00,9,0
20.39,22.4725,0.0,436.0,0.0033226707091389,0,2023-02-06 10:00:00,10,0
20.39,22.5,0.0,433.666666666667,0.0033267584676934,0,2023-02-06 11:00:00,11,0
20.39,22.5,0.0,432.25,0.0033267584676934,0,2023-02-06 12:00:00,12,0
20.39,22.5,0.0,433.5,0.0033267584676934,0,2023-02-06 13:00:00,13,0
20.39,22.5,0.0,436.25,0.0033267584676934,0,2023-02-06 14:00:00,14,0
20.39,22.5,0.0,435.0,0.0033267584676934,0,2023-02-06 15:00:00,15,0
20.39,22.5,0.0,433.75,0.0033267584676934,0,2023-02-06 16:00:00,16,0
20.39,22.5,0.0,440.666666666667,0.0033267584676934,0,2023-02-06 17:00:00,17,0
20.39,22.5,0.0,441.2,0.0033267584676934,0,2023-02-06 18:00:00,18,0
20.39,22.5,0.0,435.25,0.0033267584676934,0,2023-02-06 19:00:00,19,0
20.39,22.5,0.0,437.25,0.0033267584676934,0,2023-02-06 20:00:00,20,0
20.39,22.5,0.0,435.5,0.0033267584676934,0,2023-02-06 21:00:00,21,0
20.39,22.5,0.0,439.75,0.0033267584676934,0,2023-02-06 22:00:00,22,0
20.39,22.5,0.0,438.0,0.0033267584676934,0,2023-02-06 23:00:00,23,0
20.39,22.5,0.0,435.25,0.0033267584676934,0,2023-02-07 00:00:00,0,1
20.39,22.5,0.0,434.2,0.0033267584676934,0,2023-02-07 01:00:00,1,1
20.39,22.5,0.0,435.0,0.0033267584676934,0,2023-02-07 02:00:00,2,1
20.365,22.5,0.0,436.5,0.003321598178112,0,2023-02-07 03:00:00,3,1
20.39,22.5,0.0,434.0,0.0033267584676934,0,2023-02-07 04:00:00,4,1
20.39,22.5,0.0,435.25,0.0033267584676934,0,2023-02-07 05:00:00,5,1
20.39,22.5,0.0,432.75,0.0033267584676934,0,2023-02-07 06:00:00,6,1
20.39,22.5,0.0,432.0,0.0033267584676934,0,2023-02-07 07:00:00,7,1
20.39,22.5,0.0,432.0,0.0033267584676934,0,2023-02-07 08:00:00,8,1
20.39,22.5,0.0,431.5,0.0033267584676934,0,2023-02-07 09:00:00,9,1
20.39,22.5,0.0,435.0,0.0033267584676934,0,2023-02-07 10:00:00,10,1
20.39,22.5,0.0,437.666666666667,0.0033267584676934,0,2023-02-07 11:00:00,11,1
20.39,22.5,0.0,437.333333333333,0.0033267584676934,0,2023-02-07 12:00:00,12,1
20.365,22.5,0.0,438.0,0.003321598178112,0,2023-02-07 13:00:00,13,1
20.365,22.5,0.0,434.25,0.003321598178112,0,2023-02-07 14:00:00,14,1
20.34,22.575,0.0,435.75,0.0033275588992975,0,2023-02-07 15:00:00,15,1
20.315,22.6,0.0,433.25,0.0033260943319235,0,2023-02-07 16:00:00,16,1
20.315,22.6,0.0,434.75,0.0033260943319235,0,2023-02-07 17:00:00,17,1
20.356666666666698,22.6,0.0,439.0,0.0033347137758515,0,2023-02-07 18:00:00,18,1
20.34,22.6,0.0,439.25,0.0033312636395014,0,2023-02-07 19:00:00,19,1
20.365,22.575,0.0,438.5,0.0033327294967348,0,2023-02-07 20:00:00,20,1
20.29,22.6,0.0,437.6,0.0033209320932795,0,2023-02-07 21:00:00,21,1
20.29,22.6,0.0,434.5,0.0033209320932795,0,2023-02-07 22:00:00,22,1
20.29,22.6,0.0,435.5,0.0033209320932795,0,2023-02-07 23:00:00,23,1
20.323333333333306,22.6,0.0,436.0,0.0033278166486012,0,2023-02-08 00:00:00,0,2
20.29,22.6,0.0,435.2,0.0033209320932795,0,2023-02-08 01:00:00,1,2
20.323333333333306,22.6,0.0,433.666666666667,0.0033278166486012,0,2023-02-08 02:00:00,2,2
20.29,22.6,0.0,434.25,0.0033209320932795,0,2023-02-08 03:00:00,3,2
20.29,22.625,0.0,440.5,0.0033246253263148,0,2023-02-08 04:00:00,4,2
20.29,22.6333333333333,0.0,440.666666666667,0.0033258564136878,0,2023-02-08 05:00:00,5,2
20.29,22.675,0.0,438.0,0.0033320119232635,0,2023-02-08 06:00:00,6,2
20.29,22.7,0.0,433.8,0.0033357052871784,0,2023-02-08 07:00:00,7,2
20.29,22.7,0.0,435.0,0.0033357052871784,0,2023-02-08 08:00:00,8,2
20.29,22.7,0.0,434.75,0.0033357052871784,0,2023-02-08 09:00:00,9,2
20.29,22.7,0.0,437.333333333333,0.0033357052871784,0,2023-02-08 10:00:00,10,2
20.29,22.7,0.0,439.5,0.0033357052871784,0,2023-02-08 11:00:00,11,2
20.29,22.65,0.0,432.75,0.0033283186029759,0,2023-02-08 12:00:00,12,2
20.29,22.6,0.0,435.0,0.0033209320932795,0,2023-02-08 13:00:00,13,2
20.29,22.7,0.0,436.5,0.0033357052871784,0,2023-02-08 14:00:00,14,2
20.29,22.675,0.0,434.666666666667,0.0033320119232635,0,2023-02-08 15:00:00,15,2
20.29,22.7,0.0,436.0,0.0033357052871784,0,2023-02-08 16:00:00,16,2
20.29,22.7,0.0,441.5,0.0033357052871784,0,2023-02-08 17:00:00,17,2
20.29,22.7,0.0,436.0,0.0033357052871784,0,2023-02-08 18:00:00,18,2
20.29,22.675,0.0,435.75,0.0033320119232635,0,2023-02-08 19:00:00,19,2
20.29,22.65,0.0,431.0,0.0033283186029759,0,2023-02-08 20:00:00,20,2
20.29,22.7,0.0,434.0,0.0033357052871784,0,2023-02-08 21:00:00,21,2
20.29,22.7,0.0,436.0,0.0033357052871784,0,2023-02-08 22:00:00,22,2
20.29,22.7,0.0,436.5,0.0033357052871784,0,2023-02-08 23:00:00,23,2
20.29,22.7,0.0,436.5,0.0033357052871784,0,2023-02-09 00:00:00,0,3
20.29,22.7,0.0,436.25,0.0033357052871784,0,2023-02-09 01:00:00,1,3
20.29,22.7,0.0,437.666666666667,0.0033357052871784,0,2023-02-09 02:00:00,2,3
20.29,22.7,0.0,432.25,0.0033357052871784,0,2023-02-09 03:00:00,3,3
20.29,22.7,0.0,429.333333333333,0.0033357052871784,0,2023-02-09 04:00:00,4,3
20.29,22.7,0.0,432.25,0.0033357052871784,0,2023-02-09 05:00:00,5,3
20.272,22.68,0.0,437.0,0.0033290248710174,0,2023-02-09 06:00:00,6,3
20.26,22.6666666666667,0.0,433.333333333333,0.0033245770034057,0,2023-02-09 07:00:00,7,3
20.29,22.7,0.0,427.6,0.0033357052871784,0,2023-02-09 08:00:00,8,3
20.29,22.7,0.0,436.0,0.0033357052871784,0,2023-02-09 09:00:00,9,3
20.29,22.7,0.0,436.333333333333,0.0033357052871784,0,2023-02-09 10:00:00,10,3
20.29,22.7,0.0,435.25,0.0033357052871784,0,2023-02-09 11:00:00,11,3
20.29,22.7,0.0,436.25,0.0033357052871784,0,2023-02-09 12:00:00,12,3
20.29,22.7,0.0,434.25,0.0033357052871784,0,2023-02-09 13:00:00,13,3
20.29,22.7225,0.0,436.0,0.0033390293520038,0,2023-02-09 14:00:00,14,3
20.2675,22.7,0.0,434.5,0.0033310445585273,0,2023-02-09 15:00:00,15,3
20.26,22.76,0.0,435.666666666667,0.0033383399107724,0,2023-02-09 16:00:00,16,3
20.29,22.7,0.0,433.0,0.0033357052871784,0,2023-02-09 17:00:00,17,3
20.29,22.7,0.0,428.25,0.0033357052871784,0,2023-02-09 18:00:00,18,3
20.29,22.7,0.0,434.2,0.0033357052871784,0,2023-02-09 19:00:00,19,3
20.2675,22.675,0.0,437.0,0.0033273563825288,0,2023-02-09 20:00:00,20,3
20.2675,22.72,0.0,433.666666666667,0.0033339951306504,0,2023-02-09 21:00:00,21,3
20.29,22.76,0.0,434.0,0.0033445695385783,0,2023-02-09 22:00:00,22,3
20.29,22.772,0.0,439.6,0.0033463424190149,0,2023-02-09 23:00:00,23,3
20.29,22.79,0.0,435.666666666667,0.0033490017585182,0,2023-02-10 00:00:00,0,4
20.29,22.7675,0.0,431.0,0.0033456775876731,0,2023-02-10 01:00:00,1,4
20.29,22.76,0.0,433.333333333333,0.0033445695385783,0,2023-02-10 02:00:00,2,4
20.29,22.7,0.0,434.5,0.0033357052871784,0,2023-02-10 03:00:00,3,4
20.29,22.7,0.0,435.0,0.0033357052871784,0,2023-02-10 04:00:00,4,4
20.29,22.7,0.0,437.75,0.0033357052871784,0,2023-02-10 05:00:00,5,4
20.29,22.79,0.0,438.333333333333,0.0033490017585182,0,2023-02-10 06:00:00,6,4
20.29,22.7225,0.0,438.0,0.0033390293520038,0,2023-02-10 07:00:00,7,4
20.29,22.7,0.0,431.75,0.0033357052871784,0,2023-02-10 08:00:00,8,4
20.29,22.7675,0.0,432.75,0.0033456775876731,0,2023-02-10 09:00:00,9,4
20.29,22.7225,0.0,431.25,0.0033390293520038,0,2023-02-10 10:00:00,10,4
20.29,22.7,0.0,437.25,0.0033357052871784,0,2023-02-10 11:00:00,11,4
20.323333333333306,22.7,0.0,434.333333333333,0.0033426206322112,0,2023-02-10 12:00:00,12,4
20.365,22.7,0.0,429.5,0.0033512825751235,0,2023-02-10 13:00:00,13,4
20.39,22.7,0.0,430.0,0.0033564892286204,0,2023-02-10 14:00:00,14,4
20.39,22.7,0.0,434.0,0.0033564892286204,0,2023-02-10 15:00:00,15,4
20.39,22.7,0.0,437.75,0.0033564892286204,0,2023-02-10 16:00:00,16,4
20.39,22.7,0.0,434.666666666667,0.0033564892286204,0,2023-02-10 17:00:00,17,4
20.39,22.7,0.0,431.75,0.0033564892286204,0,2023-02-10 18:00:00,18,4
20.39,22.65,0.0,437.5,0.0033490562733549,0,2023-02-10 19:00:00,19,4
20.39,22.68,0.0,433.8,0.0033535160253106,0,2023-02-10 20:00:00,20,4
20.39,22.7,0.0,435.8,0.0033564892286204,0,2023-02-10 21:00:00,21,4
20.39,22.7,0.0,437.666666666667,0.0033564892286204,0,2023-02-10 22:00:00,22,4
20.39,22.7,0.0,434.25,0.0033564892286204,0,2023-02-10 23:00:00,23,4
20.39,22.675,0.0,433.0,0.0033527727289006,0,2023-02-11 00:00:00,0,5
20.39,22.7,0.0,436.25,0.0033564892286204,0,2023-02-11 01:00:00,1,5
20.37,22.7,0.0,436.8,0.0033523233361408,0,2023-02-11 02:00:00,2,5
20.323333333333306,22.7,0.0,438.0,0.0033426206322112,0,2023-02-11 03:00:00,3,5
